conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1991144437175681438,2025-11-19 22:39:03+00:00,0,@tempodotco jadi mbg tuh bisnis?,1991275051421999162,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1991275051421999162,529094941,
1990285221934387205,2025-11-19 22:41:54+00:00,0,@lutfithe13th Anak saya makin suka makan buah karena dibiasakan dari sekolah lewat MBG,1991275768916373900,,lutfithe13th,in,,0,0,0,https://x.com/undefined/status/1991275768916373900,1462380392,
1990938572480970801,2025-11-19 22:43:11+00:00,0,@txtdrimedia Logikanya itu hasil tani ga cuma di kasih ke mbg doang tapi ke seluruh masyarakat tapi baik baik aja ( ga ada berita keracunan makanan dari masyarat) dari pada nyalahin mending perbaiki aja sistim nya sayang energi mu pak buat nuduh nanti petani ngambek salah lagi,1991276092548907138,,txtdrimedia,in,,0,5,0,https://x.com/undefined/status/1991276092548907138,1321624240441815040,
1991144437175681438,2025-11-19 22:43:57+00:00,1,@tempodotco Mbg di sd anakku cuma 3 minggu udah tutup katanya ga ada uang lagi buat produksi. Padahal baru selesai renov aula baru.,1991276285084201154,,tempodotco,in,,0,10,0,https://x.com/undefined/status/1991276285084201154,1263963701016530944,
1990415894854729881,2025-11-19 22:44:22+00:00,0,@ARSIPAJA anak2 sekarang lebih semangat ikut kegiatan sekolah karena asupan makannya terpenuhi lewat menu yang disiapkan MBG,1991276392269639829,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1991276392269639829,1902089095968649219,
1990415894854729881,2025-11-19 22:47:00+00:00,0,@ARSIPAJA anak2 kini terbiasa makan makanan sehat karena jadwal MBG konsisten dan menunya selalu variatif,1991277053967233479,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1991277053967233479,1904141994093596673,
1990938572480970801,2025-11-19 22:48:22+00:00,0,@txtdrimedia ????? petani-petani itu selain supply buat mbg juga supply buat rumah tangga pada umumnya tp alhamdulillah gaperna keracunan makanan warteg atau makanan masakan ortu,1991277398655127687,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1991277398655127687,1429772879604768772,
1990415894854729881,2025-11-19 22:49:23+00:00,0,@ARSIPAJA orang tua ngeliat sendiri perubahan anak dari yang gampang capek jadi lebih aktif setelah ikut program MBG,1991277652385362251,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1991277652385362251,1904385320667549696,
1990938572480970801,2025-11-19 22:50:51+00:00,0,@txtdrimedia Yakin sayur si di tuku mbg kui apik barange ora si wes restan barang wingi,1991278021739966621,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1991278021739966621,1782094439214919680,
1991279037889810756,2025-11-19 22:54:53+00:00,0,Waktu pertama Kali ide MBG dicetuskan dipikiran gw lsg mikir ini bancakan kaumnya ,1991279037889810756,,,in,,0,0,0,https://x.com/undefined/status/1991279037889810756,1620224966116663297,
1991279242034966581,2025-11-19 22:55:42+00:00,1,Program MBG bantu Anak Papua tumbuh sehat dan Cerdas #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/57VGe554S6,1991279242034966581,https://pbs.twimg.com/media/G6Jx6wibkAAu5gf.jpg,,in,,0,0,0,https://x.com/undefined/status/1991279242034966581,1775536487343464448,
1991279367050387813,2025-11-19 22:56:11+00:00,1,Program MBG hadir untuk meningkatkan kesehatan dan semangat belajar anak-anak #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/IHZ8UPn7IB,1991279367050387813,https://pbs.twimg.com/media/G6JyCBvacAIdtFz.jpg,,in,,0,0,0,https://x.com/undefined/status/1991279367050387813,1775536487343464448,
1991279486793576726,2025-11-19 22:56:40+00:00,1,Dukungan dari Tokoh Adat terhadap program MBG di Papua #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/dJCTRJvb4B,1991279486793576726,https://pbs.twimg.com/media/G6JyI90bgAA2BZv.jpg,,in,,0,0,0,https://x.com/undefined/status/1991279486793576726,1775536487343464448,
1991279581878513896,2025-11-19 22:57:03+00:00,1,Tokoh Pemuda Papua dumung program MBG #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/utNSCdHeXn,1991279581878513896,https://pbs.twimg.com/media/G6JyOYwboAAOMj4.jpg,,in,,0,0,0,https://x.com/undefined/status/1991279581878513896,1775536487343464448,
1991144437175681438,2025-11-19 22:57:31+00:00,0,@tempodotco Jadi benar projek MBG adalah bisnis untuk mendapatkan cuan....oh gitu pantesan,1991279698735968704,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1991279698735968704,1069543625762136064,
1991279735230591460,2025-11-19 22:57:39+00:00,0,hollywood butuh MBG pak @wowok,1991279735230591460,,,in,,0,0,0,https://x.com/undefined/status/1991279735230591460,1507187893521231872,
1990264837302325659,2025-11-19 22:57:42+00:00,1,@Arbiarso_W program MBG bener2 jadi angin segar buat masyarakat kecil yang lagi butuh dukungan ekonomi,1991279747490541940,,Arbiarso_W,in,,0,0,0,https://x.com/undefined/status/1991279747490541940,1904143277928124416,
1990264837302325659,2025-11-19 22:58:05+00:00,0,@Arbiarso_W UMKM pasar tradisional jadi lebih rame karena mereka supply bahan baku buat dapur MBG,1991279842978066536,,Arbiarso_W,in,,0,0,0,https://x.com/undefined/status/1991279842978066536,1904141994093596673,
1991280143416062184,2025-11-19 22:59:17+00:00,10,ANAK DPRD DARI PARTAI GERINDRA INI KELOLA 41 DAPUR MBG DI SULAWESI SELATAN https://t.co/WiR0qBY4y8 lewat @YouTube,1991280143416062184,,,in,,0,3,3,https://x.com/undefined/status/1991280143416062184,1383750727575605257,
1991282198851588450,2025-11-19 23:07:27+00:00,1,Mbg distop??,1991282198851588450,,,in,,0,0,0,https://x.com/undefined/status/1991282198851588450,1248753122744266752,
1990312762598461819,2025-11-19 23:07:53+00:00,0,@mikuroQ Bisa gk kl nanti mbg nya di ganti sama uang biar orang tua nya yang masakin makanannya buat anaknya biar gk ada lg yang keracunan. Buat bos mbg nya ganti.,1991282308956188984,,mikuroQ,in,,0,0,0,https://x.com/undefined/status/1991282308956188984,1912758999508004864,
1990422697046868387,2025-11-19 23:10:58+00:00,0,@ekowboy2 Orang tua lain juga banyak yang bilang mereka merasa sangat terbantu dengan MBG,1991283084835319872,,ekowboy2,in,,0,0,0,https://x.com/undefined/status/1991283084835319872,1902004458189672448,
1991283304738459835,2025-11-19 23:11:50+00:00,0,Program MBG sebagai investasi cerdas menuju Indonesia emas https://t.co/o0RHBd4XA1,1991283304738459835,https://pbs.twimg.com/media/G6J1mh2acAck0_R.jpg,,in,,0,0,0,https://x.com/undefined/status/1991283304738459835,1564543173132980225,
1990422697046868387,2025-11-19 23:13:03+00:00,0,@ekowboy2 Anak saya sekarang kalau berangkat sekolah semangat banget soalnya dia bilang menu MBG selalu bikin penasaran,1991283610671083775,,ekowboy2,in,,0,0,0,https://x.com/undefined/status/1991283610671083775,1902089095968649219,
1991284244673695968,2025-11-19 23:15:34+00:00,0,MBG yg bener gue liat cuma di kab ini. Sasaranya Anak PAUD dan TK menunya juga sangat variatif ikan sayur lengkap. Nasi juga jarang kadang jadung dan UBI. Itupun di jam sarapan lagian mereka balik cepet. Oh ia semua anak dilist alerginya.,1991284244673695968,,,in,,0,0,0,https://x.com/undefined/status/1991284244673695968,1826503692906102785,
1991080478221156767,2025-11-19 23:17:42+00:00,0,@Jateng_Twit Sudah 45 juta penerima MBG 10.000 orang keracunan. Jika karena kandungan nitrat tinggi mestinya bukan hanya 10.000 orang yang keracunan tapi 45 juta. Otakmu dimana Pak?,1991284777970970999,,Jateng_Twit,in,,0,0,0,https://x.com/undefined/status/1991284777970970999,1607846273671102468,
1991285185296683256,2025-11-19 23:19:19+00:00,8,MBG = investasi https://t.co/KTz75na0LX,1991285185296683256,https://pbs.twimg.com/media/G6J3UISakAA9lkq.jpg,,in,,0,3,5,https://x.com/undefined/status/1991285185296683256,1267940786991099905,
1991285246126633202,2025-11-19 23:19:33+00:00,0,Dapur MBG ini emang permainan nya licik. Mereka mah nyari harga nya semurah-murahnya ampe di teken penjual nya kudu ngejual harga sesuai dia pada akhirnya malah jadi perang harga,1991285246126633202,,,in,,0,0,0,https://x.com/undefined/status/1991285246126633202,308912193,
1990708281623671139,2025-11-19 23:19:56+00:00,0,@somexthread Solusi dari negara adalah MBG ,1991285340242636992,,somexthread,in,,0,0,0,https://x.com/undefined/status/1991285340242636992,205103445,
1991285542915567801,2025-11-19 23:20:44+00:00,0,Gaya Yasika Aulia Ramadhani Putri Pejabat DPRD Viral Kelola 41 Dapur MBG https://t.co/0ldluyRqJ5,1991285542915567801,,,in,,0,0,2,https://x.com/undefined/status/1991285542915567801,95579729,
1991001661712838892,2025-11-19 23:20:54+00:00,1,@Franken_blues Buzzer MBG beropini ,1991285583860396411,,Franken_blues,in,,0,1,0,https://x.com/undefined/status/1991285583860396411,1358050106990186497,
1991286045527404822,2025-11-19 23:22:44+00:00,1,Gimana Caranya Bagi-Bagi Duit Negara buat para Saudagar ... Jawabannya ya MBG Saudagar Tambah Tajir dan Rakyat Kecil pun Senang Negara Bangkrut... https://t.co/fSfyJyD8i3,1991286045527404822,https://pbs.twimg.com/ext_tw_video_thumb/1990938382449717249/pu/img/DOo_e9B9CcAtuTuS.jpg,,in,,0,0,0,https://x.com/undefined/status/1991286045527404822,351134369,
1991286255716561249,2025-11-19 23:23:34+00:00,0,MBG Menuju Indonesia Emas 2045. https://t.co/KaZvPXarxg,1991286255716561249,https://pbs.twimg.com/media/G6J4R7YacAIXP2i.jpg,,in,,0,0,0,https://x.com/undefined/status/1991286255716561249,1413438936425242624,
1991587015289369035,2025-11-20 19:18:40+00:00,0,lumayan dapet MBG gak perlu kerja,1991587015289369035,,,in,,0,0,0,https://x.com/undefined/status/1991587015289369035,1650411090,
1991043121908756743,2025-11-20 19:25:45+00:00,0,@Velope16 Fokusnya ke memperbaiki aja yuk jangan fokus ke saling salah²an begini terbukti anak² aja banyak yg seneng adanya mbg ini,1991588796153135514,,Velope16,in,,0,0,0,https://x.com/undefined/status/1991588796153135514,1947794575575146496,
1991325854190981373,2025-11-20 19:26:52+00:00,0,@sciteai Ra usah nangis lha wong MBG yo akeh sg mambu ki piye,1991589077553148166,,sciteai,in,,0,0,0,https://x.com/undefined/status/1991589077553148166,750285025719951360,
1991589711799058590,2025-11-20 19:29:23+00:00,1,FAKTA Baru Kasus Keracunan MBG di Ngabang SPPG Penyuplai MBG SMA/SMK Maniamas Tidak Bersertifikat Baca: https://t.co/Lbci4XooLl,1991589711799058590,,,in,,0,12,0,https://x.com/undefined/status/1991589711799058590,115936810,
1991587946588180898,2025-11-20 19:30:06+00:00,1,@Judyyliah mbg is secured,1991589891747217812,,Judyyliah,in,,0,0,0,https://x.com/undefined/status/1991589891747217812,1843067221968646144,
1991366466940338179,2025-11-20 19:31:20+00:00,0,@ngakak_premium ini mbg buat seminggu tah,1991590199122620698,,ngakak_premium,in,,0,1,0,https://x.com/undefined/status/1991590199122620698,1799665814158929920,
1991099807054856686,2025-11-20 19:32:18+00:00,0,@dayin_dayan @IndoPopBase Kena efisiensi demi MBG. ,1991590444095139942,,dayin_dayan,in,,0,0,0,https://x.com/undefined/status/1991590444095139942,243998004,
1991594595957043588,2025-11-20 19:48:48+00:00,1,Si BOTAK Memang seperti banyak AKAL Atau menganggap RAKYAT Bodoh sehingga bisa dikelabui dan diberi MBG Lalu apa kabar Kantin Sekolah UMKM? https://t.co/GQIoMX4fZa https://t.co/2pIPvfDdnS,1991594595957043588,https://pbs.twimg.com/media/G6OQt1bacAY17JE.jpg,,in,,0,0,0,https://x.com/undefined/status/1991594595957043588,774524040,
1991592435793948706,2025-11-20 19:52:08+00:00,0,@chiamaka_asogwa MBG naw,1991595436990509177,,chiamaka_asogwa,in,,0,0,0,https://x.com/undefined/status/1991595436990509177,1491400136848809987,
1990473526529180085,2025-11-20 20:02:19+00:00,0,@tomihadiblah Amin semoga kedepannya program mbg nya semakin maju dan selalu bersih agar semua aman,1991597998191878544,,tomihadiblah,in,,0,0,0,https://x.com/undefined/status/1991597998191878544,1986615619798900739,
1990473526529180085,2025-11-20 20:05:28+00:00,0,@biaananda_ Wah bener banget Banyak banget isu tapi lupa ya ada banyak keluarga yang bener2 bersyukur anaknya bisa dapet MBG. Sedih juga kalo cuma fokus keburukannya,1991598792391709108,,biaananda_,in,,0,0,0,https://x.com/undefined/status/1991598792391709108,1986607619587645445,
1991600573108666529,2025-11-20 20:22:00+00:00,0,@sexxpillss @prabowo mbg wo,1991602949899055523,,sexxpillss,in,,0,1,0,https://x.com/undefined/status/1991602949899055523,1165245007512473600,
1991614432376770921,2025-11-20 21:07:37+00:00,0,Selama sekolah ngapainnn de? Makan dh ada mbg hp dikasih ortu internet tinggal minta...masa jawab gini jawabnya jkw....klo soekarno hatta atau asal nama pahlawan gpp deh. Ini jkw....tokoh dari mana? oslo? https://t.co/Dh53FAxcbM,1991614432376770921,https://pbs.twimg.com/ext_tw_video_thumb/1991614384075141120/pu/img/HfwBvU_EjM5Hp17X.jpg,,in,,0,0,0,https://x.com/undefined/status/1991614432376770921,1088861918834520064,
1991614432376770921,2025-11-20 21:07:37+00:00,0,Selama sekolah ngapainnn de? Makan dh ada mbg hp dikasih ortu internet tinggal minta...masa jawab gini jawabnya jkw....klo soekarno hatta atau asal nama pahlawan gpp deh. Ini jkw....tokoh dari mana? oslo? https://t.co/Dh53FAxcbM,1991614432376770921,https://pbs.twimg.com/ext_tw_video_thumb/1991614384075141120/pu/img/HfwBvU_EjM5Hp17X.jpg,,in,,0,0,0,https://x.com/undefined/status/1991614432376770921,1088861918834520064,
1991382752009293960,2025-11-20 21:23:32+00:00,0,@txtdaritaxpayer Punya 41 dapur MBG,1991618436649361499,,txtdaritaxpayer,in,,0,0,0,https://x.com/undefined/status/1991618436649361499,332030430,
1991382752009293960,2025-11-20 21:23:32+00:00,0,@txtdaritaxpayer Punya 41 dapur MBG,1991618436649361499,,txtdaritaxpayer,in,,0,0,0,https://x.com/undefined/status/1991618436649361499,332030430,
1991555079531557371,2025-11-20 21:33:38+00:00,1,@primawansatrio Bukan korban MBG.,1991620977277694017,,primawansatrio,in,,0,0,0,https://x.com/undefined/status/1991620977277694017,330385024,
1991555079531557371,2025-11-20 21:33:38+00:00,1,@primawansatrio Bukan korban MBG.,1991620977277694017,,primawansatrio,in,,0,0,0,https://x.com/undefined/status/1991620977277694017,330385024,
1991365546659705016,2025-11-20 21:37:38+00:00,1,@KangManto123 Pengalaman bisnis F&amp;B adalah Kerja Nyata terbaik. Koneksi ayah tidak penting yang utama adalah kualitas MBG. #LanjutkanMBG,1991621984539799597,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1991621984539799597,1942702876050219009,
1991365546659705016,2025-11-20 21:37:38+00:00,1,@KangManto123 Pengalaman bisnis F&amp;B adalah Kerja Nyata terbaik. Koneksi ayah tidak penting yang utama adalah kualitas MBG. #LanjutkanMBG,1991621984539799597,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1991621984539799597,1942702876050219009,
1991622010594816218,2025-11-20 21:37:44+00:00,0,Program MBG di Papua terbukti bermanfaat bagi peningkatan kualitas belajar siswa Papua dan perekonomian lokal. #MBGPapua https://t.co/40aSNz1Ydf,1991622010594816218,https://pbs.twimg.com/media/G6OppSBWAAAcKWF.jpg,,in,,0,0,0,https://x.com/undefined/status/1991622010594816218,1708392427076087808,
1991622010594816218,2025-11-20 21:37:44+00:00,0,Program MBG di Papua terbukti bermanfaat bagi peningkatan kualitas belajar siswa Papua dan perekonomian lokal. #MBGPapua https://t.co/40aSNz1Ydf,1991622010594816218,https://pbs.twimg.com/media/G6OppSBWAAAcKWF.jpg,,in,,0,0,0,https://x.com/undefined/status/1991622010594816218,1708392427076087808,
1991622589907980417,2025-11-20 21:40:02+00:00,0,Program MBG di Papua bukan sekadar berbagi makanan tapi membangun generasi sehat dan cerdas melalui kolaborasi antara pemerintah sekolah dan masyarakat. #MBGPapua https://t.co/AiFF3J6Mzv,1991622589907980417,https://pbs.twimg.com/media/G6OqLRlWkAI2lQw.jpg,,in,,0,0,0,https://x.com/undefined/status/1991622589907980417,1708392427076087808,
1991622589907980417,2025-11-20 21:40:02+00:00,0,Program MBG di Papua bukan sekadar berbagi makanan tapi membangun generasi sehat dan cerdas melalui kolaborasi antara pemerintah sekolah dan masyarakat. #MBGPapua https://t.co/AiFF3J6Mzv,1991622589907980417,https://pbs.twimg.com/media/G6OqLRlWkAI2lQw.jpg,,in,,0,0,0,https://x.com/undefined/status/1991622589907980417,1708392427076087808,
1991038745466884271,2025-11-20 21:40:21+00:00,0,@baseconvo ada spanduk or disebar di wa gitu tapii disini kebanyakan yang kerja di mbg tuh ordal semua #KACAW ‍,1991622667540263365,,baseconvo,in,,0,0,0,https://x.com/undefined/status/1991622667540263365,1610110955438116867,
1991321951365918738,2025-11-20 21:40:22+00:00,0,@detikHealth Keracunan MBG tentunya harus segera diatasi dengan Kerja Nyata dan Kerjasama semua pihak. #LanjutkanMBG yang zero error dan zero defect harus segera terwujud demi manfaat bagi seluruh masyarakat Indonesia.,1991622671487103412,,detikHealth,in,,0,0,0,https://x.com/undefined/status/1991622671487103412,1372382450878275593,
1991365546659705016,2025-11-20 21:42:04+00:00,0,@KangManto123 Kepemilikan dapur adalah Kerja Nyata bukan koneksi. Siapa pun yang mampu menyediakan MBG harus didukung. #LanjutkanMBG,1991623101554258115,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1991623101554258115,1972923988948275200,
1991623448914022759,2025-11-20 21:43:27+00:00,0,Program MBG di Papua berperan dalam meningkatkan kualitas gizi anak sekaligus memperkuat perekonomian lokal. #MBGPapua https://t.co/CegsEaCxeN,1991623448914022759,https://pbs.twimg.com/media/G6Oq9rLWMAA3Ar3.jpg,,in,,0,0,0,https://x.com/undefined/status/1991623448914022759,1708392427076087808,
1991340230612513012,2025-11-20 21:46:33+00:00,0,@MurtadhaOne1 Semua pihak harus bertanggung jawab. Insiden ini menuntut Kerja Nyata untuk memastikan keamanan pangan MBG bagi siswa. #LanjutkanMBG,1991624228341444634,,MurtadhaOne1,in,,0,0,0,https://x.com/undefined/status/1991624228341444634,1972930028582383617,
1991624589294858345,2025-11-20 21:47:59+00:00,0,efek positif terasa dari dapur MBG terima kasih BGN https://t.co/lD9QVOYLuD,1991624589294858345,https://pbs.twimg.com/media/G6OsAPZacAMYYBX.jpg,,in,,0,0,0,https://x.com/undefined/status/1991624589294858345,588940874,
1991365546659705016,2025-11-20 21:49:06+00:00,0,@KangManto123 Ini tentang kapabilitas bukan nama belakang. Keberanian memulai 15 dapur MBG adalah Kerja Nyata berharga. Namun dengan adanya pembatasan nanti pasti penyesuaiannya ke depannya #LanjutkanMBG,1991624870069989745,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1991624870069989745,1972930028582383617,
1991365546659705016,2025-11-20 21:53:30+00:00,0,@KangManto123 Fokus pada Kerja Nyata menyediakan makanan. Selama kualitas MBG terjamin latar belakang tidak perlu dipermasalahkan. #LanjutkanMBG,1991625978175783377,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1991625978175783377,1973017289009315840,
1991490591268667675,2025-11-20 21:53:30+00:00,0,@kompascom Tingginya permintaan tentunya harus ada kesiapan pasokan susu untuk MBG semoga menjadi peluang bagi peternak lokal. Kerja Nyata untuk mewujudkan #LanjutkanMBG yang semakin berkualitas harus mendapatkan dukungan semua pihak.,1991625977374580902,,kompascom,in,,0,0,0,https://x.com/undefined/status/1991625977374580902,921119965,
1991626837362110874,2025-11-20 21:56:55+00:00,0,salut buat kejelasan BGN jaga kualitas gizi dapur MBG https://t.co/lQJn5a46Vp,1991626837362110874,https://pbs.twimg.com/media/G6OuDFMacAsZLoo.jpg,,in,,0,0,0,https://x.com/undefined/status/1991626837362110874,365704595,
1990962370135433437,2025-11-20 21:57:01+00:00,0,@_Nayanika27_ Setuju! Bertani dan beternak mandiri bisa bantu stabilin suplai bahan pangan untuk MBG,1991626861848481878,,_Nayanika27_,in,,0,0,0,https://x.com/undefined/status/1991626861848481878,1897453808898465792,
1991513366180024322,2025-11-20 21:57:17+00:00,0,@acuupoftea makan mbg aja... apa gabisa bay...?,1991626931683615155,,acuupoftea,in,,0,1,0,https://x.com/undefined/status/1991626931683615155,1413005132262875142,
1990962370135433437,2025-11-20 21:59:20+00:00,0,@_Nayanika27_ Semoga dengan pemanfaatan lahan ini kebutuhan MBG tetap terpenuhi tanpa hambatan,1991627447041945615,,_Nayanika27_,in,,0,0,0,https://x.com/undefined/status/1991627447041945615,1875667707028443136,
1991296874741891198,2025-11-20 22:00:01+00:00,0,@xMBGx MBG... Stop.,1991627618316423635,,xMBGx,in,,0,11,0,https://x.com/undefined/status/1991627618316423635,329338614,
1991333509227757615,2025-11-20 22:01:13+00:00,1,@CakRedi @GNFI Taek ketik MBG kenapa pada keluar buZZER,1991627922067845405,,CakRedi,in,,0,1,0,https://x.com/undefined/status/1991627922067845405,78800392,
1991628425464017332,2025-11-20 22:03:13+00:00,0,Dampak MBG Satu Sisi Lingkaran Pejabat Cuan dan Satu Sisi Omset Kantin Menurun,1991628425464017332,,,in,,0,15,0,https://x.com/undefined/status/1991628425464017332,1814826917557907459,
1990322343537979702,2025-11-20 22:09:55+00:00,0,@scheherazelda @Brutus_Istn2045 @haloOCTA @tpnds @kilanaaaw @grok @SusantoGeorge @nanasdinginn @Alghazalii_79 @_rairawan @piyopikavet Yah oantesan nrimo aja pas mbg keracuman cuman 0 1% lah ini,1991630108520771851,,scheherazelda,in,,0,0,0,https://x.com/undefined/status/1991630108520771851,55787366,
1991630424532193501,2025-11-20 22:11:10+00:00,0,Lumayan depannya dapur MBG belakangnya ladang korup baru wkwk,1991630424532193501,,,in,,0,14,0,https://x.com/undefined/status/1991630424532193501,127532154,
1991625684331164025,2025-11-20 22:14:39+00:00,1,@mbg9600web3 Gn Mbg,1991631299782549911,,mbg9600web3,in,,0,0,0,https://x.com/undefined/status/1991631299782549911,1083744871,
1990336082232099195,2025-11-20 22:14:41+00:00,0,@pikiran_rakyat Semoga semua pihak bisa introspeksi karena MBG butuh kolaborasi yang rapi bukan konflik,1991631307965886593,,pikiran_rakyat,in,,0,0,0,https://x.com/undefined/status/1991631307965886593,1877971109167140864,
1991066411238633489,2025-11-20 22:19:33+00:00,0,@tehnit4 Di daerahku banyak anak2 ga mau makan mbgnya jdi dibuang doang semenjak berita keracunan lalu..gw tau krna gua ngambil sisa makanan mbg buat makan ternak..anak2 lebih memilih ga makan mbg Tp tmpat makannya ya kosong mngkin itu ttap jdi laporan mbg habis tp emang ga di konsumsi,1991632533919035882,,tehnit4,in,,0,13,0,https://x.com/undefined/status/1991632533919035882,365298667,
1991633948682907900,2025-11-20 22:25:10+00:00,8,Sudan kan lagi berkonflik gmana mau ngadain MBG. Ngaco nih konten.. https://t.co/H6KPxLTz95,1991633948682907900,https://pbs.twimg.com/amplify_video_thumb/1991633564153311234/img/-BVScgx0mYKYuvYe.jpg,,in,,1,0,1,https://x.com/undefined/status/1991633948682907900,1281787294605664256,
1991634228342321443,2025-11-20 22:26:17+00:00,0,pantes ngotot ngadain mbg,1991634228342321443,,,in,,0,0,0,https://x.com/undefined/status/1991634228342321443,91576898,
1991635544158470356,2025-11-20 22:31:31+00:00,0,salut buat Kepala BGN yang tegas soal MBG di Sulsel bikin kagum https://t.co/CjdsHrgWUN,1991635544158470356,https://pbs.twimg.com/media/G6O196La0AAFHLb.jpg,,in,,0,0,0,https://x.com/undefined/status/1991635544158470356,2373250838,
1991355253737025892,2025-11-20 22:31:33+00:00,1,@Ary_PrasKe2 @HumorJonTampan @jhonsitorus_19 @TaliUdeng @mikuroQ @NgkongRoses @NHenryp29864 @Anak__Ogi @AntoniusCDN @Arziky28067 @ch_chotimah2 Pernah Pagi² Buta ke Kondangan Uda keburu² disetopin Dimintain Cuan Dia Pake Masker pulak . Blm Sarapan kalik ya Kasih ajalah 30rebu (MBG aja 10rebu) Uda Untung banyak itu...,1991635554136650168,,Ary_PrasKe2,in,,0,0,0,https://x.com/undefined/status/1991635554136650168,174453386,
1991430255576510653,2025-11-20 22:39:00+00:00,0,@Beritasatu another moron run this goverment. MBG banyak keracunan malah petani disalahkan. BBM langka malah user disuruh baik kendaraan umum. Beras dalam negeri menipis masyarakatnya suruh beralih ke makanan pokok alternatif,1991637428185231753,,Beritasatu,in,,0,0,0,https://x.com/undefined/status/1991637428185231753,1016515489776873472,
1991637855366766877,2025-11-20 22:40:42+00:00,0,Redam Inflasi Prabowo Minta Menu Telur Ayam MBG Diganti Telur Puyuh - https://t.co/obeuW9qFDx https://t.co/8KqXoRNV6M,1991637855366766877,https://pbs.twimg.com/media/G6O4EyBacAIb9Iq.jpg,,in,,0,0,0,https://x.com/undefined/status/1991637855366766877,816345224037343232,
1991637873238700189,2025-11-20 22:40:46+00:00,0,Huekk banget sisa makanan banyak sisa makanan yg jatuh ke lntai harus dibersihin anak pagi jajan mie dulu sebelum MBG MBG yg di ambil cuma susu Dan buah sisanya dibalikin kalo gak ya masuk kotak bekal. Buzzer MBG ini paling nyebelin dan jahat kalo kita lawan,1991637873238700189,,,in,,0,0,0,https://x.com/undefined/status/1991637873238700189,112700822,
1991528682469617937,2025-11-20 22:44:43+00:00,0,@Gerindra Nah nie rencana yg gw dukung drpd suburin temen2 sekitar wowo buat garong sda sama pajak2 kita.. Tp msh WACANA ya ? Mbg aja ambil dr post pendidikan ,1991638869218140434,,Gerindra,in,,0,0,0,https://x.com/undefined/status/1991638869218140434,1183152720342962176,
1991639970889756872,2025-11-20 22:49:06+00:00,9,Dapur MBG https://t.co/9gwPdvW4dq,1991639970889756872,https://pbs.twimg.com/media/G6O57aIaQAAZo06.jpg,,in,,0,0,1,https://x.com/undefined/status/1991639970889756872,1446819124739330049,
1991144437175681438,2025-11-20 22:50:00+00:00,0,@tempodotco Hanya yg punya ordal bisa dpt proyek program MBG brro,1991640197377978436,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1991640197377978436,1749396935847641089,
1991640266969870790,2025-11-20 22:50:17+00:00,0,Byk mama2 yg hate mbg tp aku bersyukur loh jd ga perlu bekelin lagi soalnya aku ga skill ky rachel vennya wkwk,1991640266969870790,,,in,,0,0,0,https://x.com/undefined/status/1991640266969870790,70289169,
1991548415587807539,2025-11-20 22:50:37+00:00,397,@riza_elrafiq @HabisNontonFilm Smuanya cuyy tuh presidenlu yg mtoong dana pendidikan buat mbg juga trmasuk,1991640353544499348,,riza_elrafiq,in,,0,1,4,https://x.com/undefined/status/1991640353544499348,1800350929616764929,
1991490591268667675,2025-11-20 22:52:03+00:00,0,@kompascom Harus ada solusi terbaik terkait besarnya permintaan pasokan susu untuk MBG Kerja Nyata terus dilakukan oleh pemerintah dan BGN untuk mewujudkan #LanjutkanMBG yang berkualitas dan memberikan manfaat bagi seluruh masyarakat Indonesia.,1991640712371401029,,kompascom,in,,0,0,0,https://x.com/undefined/status/1991640712371401029,1375063568517791746,
1991321951365918738,2025-11-20 22:55:36+00:00,0,@detikHealth Keracunan yang terjadi dalam pelaksanaan program MBG tentunya menjadi perhatian semua pihak sekarang kita semua harus mendukung Kerja Nyata perbaikan oleh pemerintah dan BGN untuk mewujudkan pelaksanaan yang terbebas dari dampak keracunan. #LanjutkanMBG,1991641605149962674,,detikHealth,in,,0,0,0,https://x.com/undefined/status/1991641605149962674,1375063568517791746,
